acc,label,phylum,f1,cls,n_overlap,grp_size,is_longest,length
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,7,0,1010
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,21,0,1034
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,38,15,0,2168
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,21,0,1526
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,17,0,1151
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,15,0,881
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,12,0,725
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,14,0,854
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,44,29,0,2519
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,15,0,1694
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,9,0,1325
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9,10,0,749
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,52,28,0,3350
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,9,0,770
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,41,29,0,1934
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,14,0,1007
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,9,0,902
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,21,0,1049
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,21,0,1307
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,26,0,1346
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,11,0,1022
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,12,0,1163
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,10,0,1145
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,11,0,767
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,34,24,0,1928
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,12,0,1004
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,48,32,0,2249
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,19,0,1487
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,21,0,1646
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,9,0,827
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,12,0,1163
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,14,0,1304
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,37,25,0,1991
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,11,0,968
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,13,0,914
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,55,39,0,2615
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,12,0,1058
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,7,0,899
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,9,0,1016
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,20,0,1013
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,35,18,0,1991
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,34,26,0,2099
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,20,0,1304
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,13,0,1148
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,8,0,1634
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,18,0,995
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,9,0,851
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,47,22,0,2735
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,12,0,806
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,17,0,1031
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,16,0,1070
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,13,0,1124
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,18,0,1031
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,13,0,1847
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,11,0,935
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,15,0,1310
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,11,0,806
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,17,0,1496
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,7,0,857
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,44,32,0,2390
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,7,0,833
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,19,0,776
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,16,0,1499
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,8,0,758
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,14,0,752
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,11,0,896
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,18,0,1115
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,8,0,899
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,14,0,740
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,38,29,0,1436
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,66,35,0,3428
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,20,0,797
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,11,0,911
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,14,0,1016
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,9,0,962
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,44,39,0,1958
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,15,0,887
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,16,0,782
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,9,0,986
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,15,0,965
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,20,0,1373
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,16,0,1115
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,9,0,857
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,34,27,0,1739
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,58,37,0,3773
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,8,0,782
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,19,0,1034
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,38,16,0,1253
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,12,0,1598
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,12,0,1058
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,11,0,896
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,10,0,749
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,20,0,1313
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,16,0,998
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,15,0,1196
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,11,0,1325
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,10,0,923
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,23,0,1928
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,13,0,1064
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,34,19,0,2093
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,13,0,1157
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,16,0,911
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,5,0,845
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,17,0,1580
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,13,0,920
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,8,0,1097
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,15,7,0,1193
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,9,0,1184
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9,7,0,773
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,11,0,989
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9,4,0,860
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,15,0,1139
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,13,0,1091
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,12,0,1415
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9,6,0,1163
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,9,0,1154
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,71,46,0,3521
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,43,22,0,2168
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8,5,0,767
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,17,0,1397
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,8,0,1355
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,7,0,911
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,14,0,1451
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,10,0,1253
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,12,0,1376
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,13,0,1154
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,10,0,1124
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,7,0,836
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,55,7,0,1535
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,11,0,989
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,9,0,1004
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,15,0,1898
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,6,0,1496
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,28,21,0,2003
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,11,0,974
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,8,0,917
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,15,0,743
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,4,0,944
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,3,0,1037
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,35,23,0,1556
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,8,0,929
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,11,0,1601
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,8,0,788
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,9,0,878
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,13,0,983
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,32,24,0,1433
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,10,0,809
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,14,0,1193
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,9,0,1007
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,12,0,1253
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,10,0,938
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,16,0,1100
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,13,0,1445
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,11,0,1091
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,47,31,0,2492
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,12,0,1244
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,11,0,812
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,16,0,1406
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,28,20,0,1112
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,12,0,1244
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,7,0,881
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,19,0,773
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,10,0,881
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,11,0,1013
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,13,0,1889
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,32,19,0,1826
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,18,0,866
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,20,0,1262
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,17,0,1709
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,20,0,977
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,16,0,965
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,8,0,920
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,10,0,851
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,18,0,1178
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,15,0,1019
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,22,0,1106
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,32,15,0,1595
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,14,0,1397
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,12,0,1118
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,8,0,737
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,20,0,1190
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,12,0,740
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,21,0,1196
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,17,0,1256
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,16,0,818
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,95,40,0,2360
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,11,8,0,782
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,38,29,0,1316
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,12,0,1409
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,10,0,1154
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,28,20,0,1550
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,26,0,1883
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,11,0,950
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,38,26,0,1472
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,19,0,1343
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,21,0,896
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,15,0,779
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,8,0,1196
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,18,0,1655
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,14,0,1055
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,16,0,1226
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,17,0,1304
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,28,20,0,1355
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,16,0,1346
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,21,0,1532
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,52,33,0,2819
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,15,0,1355
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,9,0,959
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,48,25,0,989
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,121,76,0,2591
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,40,24,0,1595
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,10,0,746
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,25,0,1739
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,10,0,1196
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,73,24,0,2636
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,37,26,0,1997
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,21,0,1940
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,18,0,923
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,22,0,1601
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,16,0,1877
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,32,15,0,1580
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,28,0,1883
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,14,0,1355
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,22,0,1676
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,10,0,1235
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,14,0,1079
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8,9,0,740
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,22,0,1436
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,33,10,0,1106
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,15,0,1400
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,14,0,1091
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,11,0,818
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,31,20,0,1175
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,20,0,968
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,18,0,1757
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,8,0,737
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,20,0,1058
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,13,0,923
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,12,0,731
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,11,0,1085
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,51,19,0,1820
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,43,23,0,2078
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,72,19,0,2534
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,19,0,1292
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,19,0,1040
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,9,0,1238
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,41,24,0,1988
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,16,0,962
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,62,37,0,2597
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,18,0,725
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,37,34,0,1700
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,21,0,1529
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,16,0,1346
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,41,31,0,1313
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,5,0,818
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,21,0,1490
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,11,0,983
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,29,25,0,1178
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,10,0,911
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,18,0,1049
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,83,52,0,5459
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,19,0,974
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,14,0,1397
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,17,0,1160
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,8,0,815
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,66,48,0,3338
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,14,0,902
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,58,20,0,2750
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,46,21,0,2810
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,12,0,806
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,21,0,1172
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,16,0,1274
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,16,0,1214
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,13,0,899
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,17,13,0,854
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,16,0,983
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,21,0,1808
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,FP,48,35,0,2087
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,14,0,890
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,17,0,1496
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,11,0,860
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,17,0,1466
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,22,0,1085
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,14,0,1427
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,9,7,0,833
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,21,19,0,740
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,11,0,854
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,32,20,0,1286
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,22,0,1238
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,10,0,734
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,20,0,857
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,16,0,959
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,14,0,977
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,14,0,1247
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,25,21,0,1190
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,13,0,734
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,30,22,0,1421
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,12,0,950
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,23,21,0,791
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,19,0,1049
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,11,0,869
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,15,15,0,899
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,22,0,1445
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,21,0,1301
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,11,0,1091
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,11,0,764
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,41,30,0,2021
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,11,0,839
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,10,0,926
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,17,0,872
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,49,40,0,2864
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,8,0,959
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,52,36,0,2930
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,8,8,0,761
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,77,52,0,4523
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,33,24,0,1439
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,37,24,0,1667
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,26,19,0,1256
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,12,12,0,800
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,19,6,0,866
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,20,0,1205
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,12,0,995
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,67,41,0,3575
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,11,0,725
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,17,0,1469
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,22,10,0,920
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,17,12,0,869
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,41,28,0,2207
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,18,10,0,1049
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,24,14,0,1544
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,12,0,788
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,16,10,0,932
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,50,26,0,2504
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,7,0,872
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,47,19,0,2429
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,6,3,0,1037
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,27,16,0,1244
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,6,0,788
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,14,8,0,875
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,40,24,0,3128
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,20,12,0,1673
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,10,8,0,824
NC_003030.1,C. acetobutyl.,Firmicutes,88.01,TP,13,12,0,878
