type,acc,name,genome_cat,correct_rank,gap_01,gap_to_correct,prob_keep,clf_flipped,d_rbs,d_anti_sd,d_codon,d_imm,d_length,d_f4,d_baseline,gc_pct,d_len_zscore
B4r2,NC_003030.1,Clostridium,clean,2,0.08120084445280273,0.7204435772661095,0.9913700107874865,False,1.362361334410788,0.3076923076923077,0.06271804907085293,0.04687497180688388,-9.0,0.7142857142857143,0.7204435772661095,0.30925783073831226,-0.06885776300036275
B2,NC_003030.1,Clostridium,clean,1,0.10924540173043873,0.10924540173043873,0.002785515320334262,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.06903687834799754,0.06903687834799754,0.6363636363636365,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.043802110744255884,0.043802110744255884,0.002770083102493075,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.01659985610095127,0.01659985610095127,0.01556420233463035,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.04195576957063096,0.04195576957063096,0.21301775147928995,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.09537744317804986,0.09537744317804986,0.04488330341113106,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.28714105118187483,0.40834776286502183,0.3169642857142857,False,0.05307901302899176,-0.03846153846153855,0.0038444999235379695,0.07435548392190461,-42.0,-0.5714285714285714,0.40834776286502183,0.30925783073831226,-0.321336227335026
B2,NC_003030.1,Clostridium,clean,1,0.19807547640628975,0.19807547640628975,0.5113636363636364,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.19972652928505852,0.19972652928505852,0.0008904719501335708,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.13405075659956012,0.13405075659956012,0.2863157894736842,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.49738934588465433,0.49738934588465433,0.7785817655571635,False,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.06155831431159697,0.17506782246831243,0.12403100775193801,True,-0.6900271693768926,-0.11538461538461536,0.04796434981608744,0.055730643074526964,-33.0,-0.8571428571428571,0.17506782246831243,0.30925783073831226,-0.25247846433466314
B2,NC_003030.1,Clostridium,clean,1,0.19313143010207057,0.19313143010207057,0.17354497354497356,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.06456149548951373,0.06456149548951373,0.002785515320334262,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.04474671642544692,0.04474671642544692,0.3169642857142857,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.40473693858163884,0.40473693858163884,1.0,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.11184710286710597,0.11184710286710597,0.09019607843137255,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.18562796238410506,0.18562796238410506,0.036065573770491806,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.07762248913181224,0.3450213374001798,0.6975881261595547,False,0.10615802605798341,-0.11538461538461542,0.07066213263477272,0.06141526682232845,-48.0,0.0,0.3450213374001798,0.30925783073831226,-0.36724140266860106
B2,NC_003030.1,Clostridium,clean,1,0.08939804091846426,0.08939804091846426,0.2993630573248407,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.30092679925357046,0.30092679925357046,0.06521739130434782,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.40523827754340047,0.5926680022478443,0.94921875,False,0.15923703908697517,-0.26923076923076916,0.008083346788891332,0.015459555637854616,-51.0,0.5714285714285714,0.5926680022478443,0.30925783073831226,-0.3901939903353888
B2,NC_003030.1,Clostridium,clean,1,0.19700012164607017,0.19700012164607017,0.07331378299120235,True,,,,,,,,,
B4r2,NC_003030.1,Clostridium,clean,2,0.3399847429887508,0.35405394420632064,0.2993630573248407,False,-0.3892460955459395,0.0,0.033638872367699246,-0.0173763158444874,-15.0,-0.5714285714285714,0.35405394420632064,0.30925783073831226,-0.11476293833393791
B2,NC_003030.1,Clostridium,clean,1,0.4467323868162172,0.4467323868162172,0.9389140271493213,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.02915907726986422,0.02915907726986422,0.6363636363636365,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.09013812241189179,0.09013812241189179,0.5525210084033613,False,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.07678152533834037,0.07678152533834037,0.0008904719501335708,True,,,,,,,,,
B2,NC_003030.1,Clostridium,clean,1,0.30225287288884495,0.30225287288884495,0.999468085106383,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.24801502127764152,0.24801502127764152,0.0051635111876075735,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.7426890959455399,0.7426890959455399,0.09019607843137255,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.13894684028911186,0.13894684028911186,0.9100467289719626,False,,,,,,,,,
B4r2,NC_004350.2,Streptococcus,clean,2,0.06812908591622246,0.12187889393058349,0.38977072310405636,False,0.13990316280521065,-0.03846153846153849,-0.142311954918398,-0.14959231214517987,60.0,0.0,0.12187889393058349,0.3682865821414956,0.5847318526649787
B2,NC_004350.2,Streptococcus,clean,1,0.28596149232606294,0.28596149232606294,0.9991835994194485,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.017657764479366733,0.017657764479366733,0.036065573770491806,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.01862982405319258,0.01862982405319258,0.06586021505376345,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.5576851676936805,0.5576851676936805,1.0,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.3596738092529801,0.3596738092529801,0.9389140271493213,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.3311847561789456,0.3311847561789456,0.6826347305389222,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.20050135430711613,0.20050135430711613,0.9865591397849462,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.2864579296587202,0.2864579296587202,0.8735119047619048,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.10299304170445822,0.10299304170445822,0.23008849557522124,False,,,,,,,,,
B4r2,NC_004350.2,Streptococcus,clean,2,0.10108552028355788,0.12807004314584702,0.12588652482269502,True,0.044968873758817474,0.0,0.010481288026828017,-0.001957728858824448,6.0,0.0,0.12807004314584702,0.3682865821414956,0.05847318526649836
B2,NC_004350.2,Streptococcus,clean,1,0.04756924178233213,0.04756924178233213,0.06586021505376345,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.44209544903469045,0.44209544903469045,0.955984555984556,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.13178932544616906,0.13178932544616906,0.21301775147928995,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.023581496563618742,0.023581496563618742,0.9628787878787879,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.13168946317205865,0.13168946317205865,0.2993630573248407,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.10339498126453073,0.10339498126453073,0.11922141119221409,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.4326004374807635,0.4326004374807635,1.0,False,,,,,,,,,
B4r2,NC_004350.2,Streptococcus,clean,2,0.46629518777789314,0.5291758722764701,0.6141552511415522,False,0.03497579070130247,-0.07692307692307687,-0.45819341800734215,-0.16071455128236098,102.0,0.0,0.5291758722764701,0.3682865821414956,0.9940441495304636
B2,NC_004350.2,Streptococcus,clean,1,0.2980912275149272,0.2980912275149272,0.17354497354497356,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.44529078921061327,0.44529078921061327,0.9389140271493213,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.26173271387247254,0.26173271387247254,0.8804780876494024,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.45263446785999895,0.45263446785999895,0.01126126126126126,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.005664952631239117,0.005664952631239117,0.01633986928104575,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.07934579180581736,0.07934579180581736,0.11922141119221409,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.09322989101624124,0.09322989101624124,0.452755905511811,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.044371569913391085,0.044371569913391085,0.7785817655571635,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.05359263182854335,0.05359263182854335,0.12403100775193801,True,,,,,,,,,
B4r2,NC_004350.2,Streptococcus,clean,2,0.10499779792208841,0.1376281461167963,0.11922141119221409,True,-0.10492737210390779,0.038461538461538436,-0.10008689612882982,-0.11901968866411622,84.0,0.0,0.1376281461167963,0.3682865821414956,0.81862459373097
B2,NC_004350.2,Streptococcus,clean,1,0.00258337711906087,0.00258337711906087,0.054673721340388004,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.23608874056643536,0.23608874056643536,0.9389140271493213,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.014735249396029104,0.014735249396029104,0.10052910052910052,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.10105090724962551,0.10105090724962551,0.09019607843137255,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.09269096845601155,0.09269096845601155,0.04488330341113106,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.43397509289819247,0.43397509289819247,0.8231827111984283,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.29346911857226843,0.29346911857226843,0.06586021505376345,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.11639598630086567,0.11639598630086567,0.9972051425377306,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.2491117815786552,0.2491117815786552,0.9997844827586206,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.09994583055511264,0.09994583055511264,0.5525210084033613,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.29888232799600445,0.29888232799600445,0.12403100775193801,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.6673864054486067,0.6673864054486067,1.0,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.31157982838321274,0.31157982838321274,0.9721784776902888,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.017882383699435067,0.017882383699435067,0.12588652482269502,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.19840144245136848,0.19840144245136848,0.3169642857142857,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.0625767434515696,0.0625767434515696,0.8804780876494024,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.5106925116961456,0.5106925116961456,1.0,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.09454488817886286,0.09454488817886286,0.6363636363636365,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.06520615044821199,0.06520615044821199,0.01556420233463035,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.05918455740048856,0.05918455740048856,0.09019607843137255,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.05918455740048856,0.05918455740048856,0.09019607843137255,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.13553655017173227,0.13553655017173227,0.8111111111111111,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.5186596919082511,0.5186596919082511,1.0,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.2242468998803222,0.2242468998803222,0.9147982062780269,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.17111785868558727,0.17111785868558727,0.0008904719501335708,True,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.014269944747745456,0.014269944747745456,0.49443207126948785,False,,,,,,,,,
B2,NC_004350.2,Streptococcus,clean,1,0.1357732235472291,0.1357732235472291,0.04488330341113106,True,,,,,,,,,
